시간,총부하MW,실부하MW
2025-05-15 오전 4:40:00,48444.019531,47854.03125
2025-05-15 오전 4:45:00,48741.996094,48146.53125
2025-05-15 오전 4:50:00,48666.3125,48072.175781
2025-05-15 오전 4:55:00,48695.71875,48113.113281
2025-05-15 오전 5:00:00,48719.527344,48138.992188
2025-05-15 오전 5:05:00,48799.53125,48207.386719
2025-05-15 오전 5:10:00,48759.992188,48158.078125
2025-05-15 오전 5:15:00,48937.117188,48344.464844
2025-05-15 오전 5:20:00,49234.476562,48626.363281
2025-05-15 오전 5:25:00,49330.152344,48714.722656
2025-05-15 오전 5:30:00,49145.996094,48526.886719
2025-05-15 오전 5:35:00,49498.972656,48907.980469
2025-05-15 오전 5:40:00,49744.960938,49139.65625
2025-05-15 오전 5:45:00,49954.898438,49349.503906
2025-05-15 오전 5:50:00,49804.34375,49216.433594
2025-05-15 오전 5:55:00,50239.410156,49630.292969
2025-05-15 오전 6:00:00,50321.207031,49696.878906
2025-05-15 오전 6:05:00,50810.660156,50169.789062
2025-05-15 오전 6:10:00,51203.914062,50533.472656
2025-05-15 오전 6:15:00,51451.089844,50795.921875
2025-05-15 오전 6:20:00,51895.429688,51212.027344
2025-05-15 오전 6:25:00,52310.921875,51653.953125
2025-05-15 오전 6:30:00,52484.265625,51816.671875
2025-05-15 오전 6:35:00,52591.734375,51943.496094
2025-05-15 오전 6:40:00,53013.988281,52364.652344
2025-05-15 오전 6:45:00,53024.042969,52375.691406
2025-05-15 오전 6:50:00,53298.707031,52631.238281
2025-05-15 오전 6:55:00,54214.585938,53555.304688
2025-05-15 오전 7:00:00,54363.03125,53684.796875
2025-05-15 오전 7:05:00,54921.074219,54220.597656
2025-05-15 오전 7:10:00,55453.679688,54752.132812
2025-05-15 오전 7:15:00,55849.019531,55157.671875
2025-05-15 오전 7:20:00,56026.207031,55331.011719
2025-05-15 오전 7:25:00,56155.601562,55470.121094
2025-05-15 오전 7:30:00,56683.980469,55998.746094
2025-05-15 오전 7:35:00,57082.828125,56400.464844
2025-05-15 오전 7:40:00,57385.835938,56714.34375
2025-05-15 오전 7:45:00,57775.816406,56782.203125
2025-05-15 오전 7:50:00,57830.046875,57141.144531
2025-05-15 오전 7:55:00,57891.078125,57182.96875
2025-05-15 오전 8:00:00,58451.25,57742.539062
2025-05-15 오전 8:05:00,59157.042969,58425.492188
2025-05-15 오전 8:10:00,59685.183594,58950.941406
2025-05-15 오전 8:15:00,60240.789062,59511.714844
2025-05-15 오전 8:20:00,60256.320312,59536.503906
2025-05-15 오전 8:25:00,60357.847656,59625.15625
2025-05-15 오전 8:30:00,60805.628906,60049.511719
2025-05-15 오전 8:35:00,61612.878906,60910.671875
2025-05-15 오전 8:40:00,61768.101562,61070.320312
2025-05-15 오전 8:45:00,61942.03125,61251.433594
2025-05-15 오전 8:50:00,62164.683594,61456.273438
2025-05-15 오전 8:55:00,62567.902344,61845.335938
2025-05-15 오전 9:00:00,62911.242188,62207.3125
2025-05-15 오전 9:05:00,62770.328125,62040.730469
2025-05-15 오전 9:10:00,62624.042969,61893.59375
2025-05-15 오전 9:15:00,62733.460938,61995.179688
2025-05-15 오전 9:20:00,63052.992188,62311.203125
2025-05-15 오전 9:25:00,62717.722656,61956.121094
2025-05-15 오전 9:30:00,62854.460938,62127.390625
2025-05-15 오전 9:35:00,62787.808594,62087.527344
2025-05-15 오전 9:40:00,62645.441406,61964.457031
2025-05-15 오전 9:45:00,63004.882812,62318.566406
2025-05-15 오전 9:50:00,62906.007812,62208.480469
2025-05-15 오전 9:55:00,62604.0625,61904.746094
2025-05-15 오전 10:00:00,62620.824219,61917.890625
2025-05-15 오전 10:05:00,61990.714844,61244.964844
2025-05-15 오전 10:10:00,62045.082031,61322.984375
2025-05-15 오전 10:15:00,62152.890625,61417.976562
2025-05-15 오전 10:20:00,62356.496094,61629.226562
2025-05-15 오전 10:25:00,62235.878906,61509.066406
2025-05-15 오전 10:30:00,62307.648438,61583.195312
2025-05-15 오전 10:35:00,62177.261719,61513.304688
2025-05-15 오전 10:40:00,62210.113281,61544.566406
2025-05-15 오전 10:45:00,62134.386719,61462.679688
2025-05-15 오전 10:50:00,62053.136719,61361.582031
2025-05-15 오전 10:55:00,61820.167969,61131.433594
2025-05-15 오전 11:00:00,61629.304688,60940.984375
2025-05-15 오전 11:05:00,60930.460938,60195.992188
2025-05-15 오전 11:10:00,60859.054688,60120.246094
2025-05-15 오전 11:15:00,60655.519531,59913.992188
2025-05-15 오전 11:20:00,60192.167969,59466.789062
2025-05-15 오전 11:25:00,59769.210938,59039.394531
2025-05-15 오전 11:30:00,59242.238281,58462.613281
2025-05-15 오전 11:35:00,59552.066406,58892.546875
2025-05-15 오전 11:40:00,59278.667969,58615.429688
2025-05-15 오전 11:45:00,58778,58125.710938
2025-05-15 오전 11:50:00,58403.820312,57740.6875
2025-05-15 오전 11:55:00,57640.585938,56969.664062
2025-05-15 오후 12:00:00,57232.523438,56566.460938
2025-05-15 오후 12:10:00,56695.0625,55963.953125
2025-05-15 오후 12:15:00,56478.902344,55755.40625
2025-05-15 오후 12:20:00,56304.386719,55581.214844
2025-05-15 오후 12:25:00,56068.824219,55360.589844
2025-05-15 오후 12:30:00,55907.464844,55388.671875
2025-05-15 오후 12:35:00,55897.445312,55267.5
2025-05-15 오후 12:40:00,55646.230469,55002.371094
2025-05-15 오후 12:45:00,55664.121094,55016.863281
2025-05-15 오후 12:50:00,55696.757812,55052.636719
2025-05-15 오후 12:55:00,55951.390625,55285.347656
2025-05-15 오후 1:00:00,56317.070312,55643.386719
2025-05-15 오후 1:05:00,57018.996094,56275.539062
2025-05-15 오후 1:10:00,57492.308594,56747.953125
2025-05-15 오후 1:15:00,57615.703125,56871.621094
2025-05-15 오후 1:25:00,57972.421875,57237.449219
2025-05-15 오후 1:30:00,58338.355469,57601.476562
2025-05-15 오후 1:35:00,58602.320312,57904.183594
2025-05-15 오후 1:40:00,58767.074219,58076.554688
2025-05-15 오후 1:45:00,58655.75,57983.941406
2025-05-15 오후 1:50:00,58749.75,58087.0625
2025-05-15 오후 1:55:00,58740.234375,58012.148438
2025-05-15 오후 2:00:00,58687.773438,57996.910156
2025-05-15 오후 2:05:00,58355.402344,57613.898438
2025-05-15 오후 2:10:00,58262.664062,57502.566406
2025-05-15 오후 2:15:00,58301.195312,57548.363281
2025-05-15 오후 2:20:00,58330.402344,57592.804688
2025-05-15 오후 2:25:00,58667.660156,57920.871094
2025-05-15 오후 2:30:00,58646.542969,57900.636719
2025-05-15 오후 2:35:00,58643.976562,57906.027344
2025-05-15 오후 2:40:00,58788.792969,58083.332031
2025-05-15 오후 2:45:00,58819.265625,58112.707031
2025-05-15 오후 2:50:00,58853.234375,58142.679688
2025-05-15 오후 2:55:00,58938.332031,58217.449219
2025-05-15 오후 3:00:00,58517.453125,57787.558594
2025-05-15 오후 3:05:00,58629.921875,57874.175781
2025-05-15 오후 3:10:00,58623.890625,57863.46875
2025-05-15 오후 3:15:00,58894.359375,58120.148438
2025-05-15 오후 3:20:00,59400.304688,58645.75
2025-05-15 오후 3:25:00,59664.710938,58906.105469
2025-05-15 오후 3:30:00,59351.421875,58598.511719
2025-05-15 오후 3:35:00,59719.949219,58991.300781
2025-05-15 오후 3:40:00,59800.175781,59089.886719
2025-05-15 오후 3:45:00,59896.980469,59181.945312
2025-05-15 오후 3:50:00,60157.179688,59443.304688
2025-05-15 오후 3:55:00,60343.761719,59623.671875
2025-05-15 오후 4:00:00,60521.800781,59797.359375
2025-05-15 오후 4:05:00,60404.90625,59651.652344
2025-05-15 오후 4:10:00,60547.050781,59787.769531
2025-05-15 오후 4:15:00,60574.019531,59819.371094
2025-05-15 오후 4:20:00,60541.738281,59789.824219
2025-05-15 오후 4:25:00,60956.292969,60192.609375
2025-05-15 오후 4:30:00,60859.894531,60108.308594
2025-05-15 오후 4:35:00,60924.511719,60492.074219
2025-05-15 오후 4:40:00,60994.804688,60265.433594
2025-05-15 오후 4:45:00,61317.09375,60576.238281
2025-05-15 오후 4:50:00,61072.402344,60337.550781
2025-05-15 오후 4:55:00,61313.527344,60556.539062
2025-05-15 오후 5:00:00,61214.242188,60481.378906
2025-05-15 오후 5:05:00,60612.957031,59851.023438
2025-05-15 오후 5:10:00,60671.628906,59922.277344
2025-05-15 오후 5:15:00,60656.273438,59916.671875
2025-05-15 오후 5:20:00,60954.917969,60205.214844
2025-05-15 오후 5:25:00,61069.558594,60332.585938
2025-05-15 오후 5:30:00,61061.796875,60310.152344
2025-05-15 오후 5:35:00,61138.617188,60405.78125
2025-05-15 오후 5:40:00,61226.917969,60503.957031
2025-05-15 오후 5:45:00,61423.207031,60684.890625
2025-05-15 오후 5:50:00,61518.429688,60758.488281
2025-05-15 오후 5:55:00,61851.355469,61092.683594
2025-05-15 오후 6:00:00,61964.351562,61211.417969
2025-05-15 오후 6:05:00,61917.039062,61163.707031
2025-05-15 오후 6:10:00,62117.175781,61341.367188
2025-05-15 오후 6:15:00,62367.335938,61582.761719
2025-05-15 오후 6:20:00,62448.566406,61672.359375
2025-05-15 오후 6:25:00,62379.945312,61602.664062
2025-05-15 오후 6:30:00,62860.960938,62081.707031
2025-05-15 오후 6:35:00,63139.164062,62382.261719
2025-05-15 오후 6:40:00,63440.136719,62666.847656
2025-05-15 오후 6:45:00,63632.210938,62866.335938
2025-05-15 오후 6:50:00,63513.617188,62748.957031
2025-05-15 오후 6:55:00,63463.4375,62691.332031
2025-05-15 오후 7:00:00,63395.613281,62627.816406
2025-05-15 오후 7:05:00,63407.757812,62627.855469
2025-05-15 오후 7:10:00,63599.269531,62813.988281
2025-05-15 오후 7:15:00,63558.664062,62783.308594
2025-05-15 오후 7:20:00,63733.824219,62947.863281
2025-05-15 오후 7:25:00,63788.382812,62997.65625
2025-05-15 오후 7:30:00,63739.65625,62949.421875
2025-05-15 오후 7:35:00,63708.285156,62920.152344
2025-05-15 오후 7:40:00,63692.324219,62912.160156
2025-05-15 오후 7:45:00,63531.382812,62746.902344
2025-05-15 오후 7:50:00,63475.328125,62700.203125
2025-05-15 오후 7:55:00,63255.929688,62476.21875
2025-05-15 오후 8:00:00,63042.820312,62264.011719
2025-05-15 오후 8:05:00,62690.851562,61919.742188
2025-05-15 오후 8:10:00,62449.359375,61675.554688
2025-05-15 오후 8:15:00,62455.050781,61675.855469
2025-05-15 오후 8:20:00,62565.945312,61789.144531
2025-05-15 오후 8:25:00,62450.828125,61677.25
2025-05-15 오후 8:30:00,62129.515625,61374.203125
2025-05-15 오후 8:35:00,61750.996094,60976.578125
2025-05-15 오후 8:40:00,61759.964844,60999.226562
2025-05-15 오후 8:45:00,61609.410156,60843.554688
2025-05-15 오후 8:50:00,61490.726562,60720.5
2025-05-15 오후 8:55:00,61531.988281,60783.835938
2025-05-15 오후 9:00:00,61054.402344,60294.082031
2025-05-15 오후 9:05:00,60649.164062,59882.160156
2025-05-15 오후 9:10:00,60559.796875,59806.382812
2025-05-15 오후 9:15:00,60135.84375,59382.449219
2025-05-15 오후 9:20:00,59977.640625,59232.074219
2025-05-15 오후 9:25:00,59946.472656,59190.347656
2025-05-15 오후 9:30:00,59762.105469,59014.351562
2025-05-15 오후 9:35:00,59404.371094,58656.78125
2025-05-15 오후 9:40:00,59425.191406,58684.277344
2025-05-15 오후 9:45:00,59391,58647.476562
2025-05-15 오후 9:50:00,59078.703125,58317.210938
2025-05-15 오후 9:55:00,58845.066406,58118.269531
2025-05-15 오후 10:00:00,58517.59375,57776.195312
2025-05-15 오후 10:05:00,58881.800781,58131.777344
2025-05-15 오후 10:10:00,59042.25,58294.464844
2025-05-15 오후 10:15:00,59160.039062,58444.820312
2025-05-15 오후 10:20:00,58839.011719,58104.847656
2025-05-15 오후 10:25:00,58928.035156,58215.378906
2025-05-15 오후 10:30:00,58690.109375,57979.917969
2025-05-15 오후 10:35:00,58218.121094,57528.269531
2025-05-15 오후 10:40:00,58157.230469,57458.292969
2025-05-15 오후 10:45:00,57998.832031,57292.695312
2025-05-15 오후 10:50:00,57710.421875,57015.425781
2025-05-15 오후 10:55:00,57534.375,56817.871094
2025-05-15 오후 11:00:00,57146.253906,56432.21875
2025-05-15 오후 11:05:00,57744.359375,57012.839844
2025-05-15 오후 11:10:00,57390.726562,56662.902344
2025-05-15 오후 11:15:00,57272.960938,56575.953125
2025-05-15 오후 11:20:00,56949.753906,56251.449219
2025-05-15 오후 11:25:00,56740.433594,56045.300781
2025-05-15 오후 11:30:00,56345.34375,55663.382812
2025-05-15 오후 11:35:00,55959.851562,55297.71875
2025-05-15 오후 11:40:00,55793.867188,55130.40625
2025-05-15 오후 11:45:00,55503.195312,54834.382812
2025-05-15 오후 11:50:00,55145.601562,54485.460938
2025-05-15 오후 11:55:00,54668.765625,54002.015625
2025-05-16,54165.800781,53486.175781
2025-05-16 오전 12:05:00,54032.109375,53353.714844
2025-05-16 오전 12:10:00,54144.816406,53468.128906
2025-05-16 오전 12:15:00,53416.417969,52731.828125
2025-05-16 오전 12:20:00,53142.191406,52467.515625
2025-05-16 오전 12:30:00,52241.582031,51581.734375
2025-05-16 오전 12:35:00,51999.722656,51348.941406
2025-05-16 오전 12:40:00,51668.636719,51000.90625
2025-05-16 오전 12:45:00,51464.695312,50803.800781
2025-05-16 오전 12:50:00,51291.695312,50630.691406
2025-05-16 오전 12:55:00,51213.785156,50565.683594
2025-05-16 오전 1:00:00,51054.738281,50405.167969
2025-05-16 오전 1:05:00,51160.125,50520.664062
2025-05-16 오전 1:10:00,50986.511719,50351.867188
2025-05-16 오전 1:15:00,50818.140625,50178.847656
2025-05-16 오전 1:20:00,50761.675781,50117.902344
2025-05-16 오전 1:25:00,50882.023438,50236.347656
2025-05-16 오전 1:30:00,50459.117188,49831.574219
2025-05-16 오전 1:35:00,50321.273438,49695.640625
2025-05-16 오전 1:40:00,50265.652344,49623.054688
2025-05-16 오전 1:45:00,50374.910156,49741.351562
2025-05-16 오전 1:50:00,50133.117188,49499.414062
2025-05-16 오전 1:55:00,50017.890625,49367.734375
2025-05-16 오전 2:00:00,49981.113281,49320.425781
2025-05-16 오전 2:05:00,49950.617188,49287.226562
2025-05-16 오전 2:10:00,49900.675781,49234.644531
2025-05-16 오전 2:15:00,49647.566406,48992.824219
2025-05-16 오전 2:20:00,49603.835938,48940.25
2025-05-16 오전 2:25:00,49585.519531,48930.019531
2025-05-16 오전 2:30:00,49428.539062,48772.171875
2025-05-16 오전 2:35:00,49375.882812,48731.902344
2025-05-16 오전 2:40:00,49398.507812,48764.195312
2025-05-16 오전 2:45:00,49337.386719,48705.5
2025-05-16 오전 2:50:00,49001.609375,48367.46875
2025-05-16 오전 2:55:00,49144.492188,48496
2025-05-16 오전 3:00:00,49177.054688,48531.34375
2025-05-16 오전 3:05:00,49061.375,48408.621094
2025-05-16 오전 3:10:00,49130.875,48471.96875
2025-05-16 오전 3:15:00,49101.097656,48438.851562
2025-05-16 오전 3:20:00,49028.363281,48376.851562
2025-05-16 오전 3:25:00,49063.953125,48406.3125
2025-05-16 오전 3:30:00,49041.519531,48382.089844
2025-05-16 오전 3:35:00,48956.804688,48301.335938
2025-05-16 오전 3:40:00,48813.707031,48191.015625
2025-05-16 오전 3:45:00,48772.878906,48132.375
2025-05-16 오전 3:50:00,48751.703125,48115.304688
2025-05-16 오전 3:55:00,48556.417969,47937.398438
2025-05-16 오전 4:00:00,48710.910156,48098.085938
2025-05-16 오전 4:05:00,48806.085938,48161.894531
2025-05-16 오전 4:10:00,48764.453125,48132.101562
2025-05-16 오전 4:15:00,48447.292969,47808.835938
2025-05-16 오전 4:20:00,48631.125,48002.871094
2025-05-16 오전 4:25:00,48794.332031,48167.933594
2025-05-16 오전 4:30:00,48955.304688,48324.375
2025-05-16 오전 4:35:00,49122.496094,48496.21875
2025-05-16 오전 4:40:00,49141.027344,48515.199219
2025-05-16 오전 4:45:00,49123.324219,48472.257812
2025-05-16 오전 4:50:00,49081.734375,48446.230469
2025-05-16 오전 4:55:00,49058.058594,48428.976562
2025-05-16 오전 5:00:00,49083.691406,48434.472656
2025-05-16 오전 5:05:00,49292.359375,48644.222656
2025-05-16 오전 5:10:00,49305.613281,48656.582031
2025-05-16 오전 5:15:00,49340.609375,48692.445312
2025-05-16 오전 5:20:00,49592.867188,48947.453125
2025-05-16 오전 5:25:00,49698.695312,49057.273438
2025-05-16 오전 5:30:00,49676.800781,49018.0625
2025-05-16 오전 5:35:00,50215.335938,49603.6875
2025-05-16 오전 5:40:00,50461.617188,49842.578125
2025-05-16 오전 5:45:00,50380.382812,49780.875
2025-05-16 오전 5:50:00,50767.390625,50152.792969
2025-05-16 오전 5:55:00,50807.179688,50194.777344
2025-05-16 오전 6:00:00,50695.453125,50087.546875
2025-05-16 오전 6:05:00,51658.136719,51018.003906
2025-05-16 오전 6:10:00,51854.070312,51205.710938
2025-05-16 오전 6:15:00,51934.933594,51286.292969
2025-05-16 오전 6:20:00,52388.984375,51728.589844
2025-05-16 오전 6:25:00,52350.714844,51702.492188
2025-05-16 오전 6:30:00,52718.324219,52076.640625
2025-05-16 오전 6:35:00,52635.265625,52009.046875
2025-05-16 오전 6:40:00,52935.726562,52299.273438
2025-05-16 오전 6:45:00,53029.339844,52399.742188
2025-05-16 오전 6:50:00,53172.324219,52523.882812
2025-05-16 오전 6:55:00,53577,52929.890625
2025-05-16 오전 7:00:00,54011.511719,53346.800781
2025-05-16 오전 7:05:00,54669.296875,54006.96875
2025-05-16 오전 7:10:00,55261.726562,54573.28125
2025-05-16 오전 7:15:00,55746.042969,55048.503906
2025-05-16 오전 7:20:00,55864.148438,55154.414062
2025-05-16 오전 7:25:00,56109.757812,55410.984375
2025-05-16 오전 7:30:00,56162.335938,55460.425781
2025-05-16 오전 7:35:00,56603.027344,55917.746094
2025-05-16 오전 7:40:00,56887.746094,56198.359375
2025-05-16 오전 7:45:00,57213.707031,56516.773438
2025-05-16 오전 7:50:00,57231.074219,56526.765625
2025-05-16 오전 7:55:00,57281.613281,56578.078125
2025-05-16 오전 8:00:00,57660.648438,56960.523438
2025-05-16 오전 8:05:00,58417.996094,57695.125
2025-05-16 오전 8:10:00,58932.851562,58196.425781
2025-05-16 오전 8:15:00,59330.839844,58597.644531
2025-05-16 오전 8:20:00,59616.699219,58890.328125
2025-05-16 오전 8:25:00,60249.261719,59512.523438
2025-05-16 오전 8:30:00,60565.949219,59840.757812
2025-05-16 오전 8:35:00,60845.714844,60117.691406
2025-05-16 오전 8:40:00,61021.886719,60312.203125
2025-05-16 오전 8:45:00,61387.738281,60653.820312
2025-05-16 오전 8:50:00,61714.777344,60982.503906
2025-05-16 오전 8:55:00,61903.90625,61160.0625
2025-05-16 오전 9:00:00,61959.4375,61216.28125
2025-05-16 오전 9:05:00,61959.015625,61208.683594
2025-05-16 오전 9:10:00,62291.816406,61554.210938
2025-05-16 오전 9:15:00,62425.71875,61665.214844
2025-05-16 오전 9:20:00,62801.578125,62070.347656
2025-05-16 오전 9:25:00,62851.574219,62106.5
2025-05-16 오전 9:30:00,62744.867188,61983.089844
2025-05-16 오전 9:35:00,63104.882812,62383.953125
2025-05-16 오전 9:40:00,63017.496094,62309.464844
2025-05-16 오전 9:45:00,63020.253906,62294.707031
2025-05-16 오전 9:50:00,63174.851562,62471.773438
2025-05-16 오전 9:55:00,63271.699219,62529.5625
2025-05-16 오전 10:00:00,62925.8125,62202.078125
2025-05-16 오전 10:05:00,62991.160156,62231.507812
2025-05-16 오전 10:10:00,62928.722656,62172.328125
2025-05-16 오전 10:15:00,63066.371094,62294.03125
2025-05-16 오전 10:20:00,63523.109375,62757.925781
2025-05-16 오전 10:25:00,63673.332031,62922.308594
2025-05-16 오전 10:30:00,63706.300781,62916.625
2025-05-16 오전 10:35:00,63793.363281,63053.160156
2025-05-16 오전 10:40:00,63760.308594,63014.476562
2025-05-16 오전 10:45:00,63779.648438,63035.3125
2025-05-16 오전 10:50:00,63755.5,63009.003906
2025-05-16 오전 10:55:00,63778.753906,63027.84375
2025-05-16 오전 11:00:00,63562.699219,62819.582031
2025-05-16 오전 11:05:00,63104.425781,62325.070312
2025-05-16 오전 11:10:00,63047.519531,62264.542969
2025-05-16 오전 11:15:00,63131.402344,62364.144531
2025-05-16 오전 11:20:00,63100.230469,62339.105469
2025-05-16 오전 11:25:00,62903.75,62128.425781
2025-05-16 오전 11:30:00,63009.65625,62246.519531
2025-05-16 오전 11:35:00,63112.808594,62410.921875
2025-05-16 오전 11:40:00,62730.148438,62021.050781
